ID	Elements	Generation	Position	Velocity	F_damp	F_b_best	F_h_best	F_g_best	F_b_worst	F_h_worst	F_g_worst	mut_prob	flip_prob	mut_rate	v_max	v_min	Activity	Velocity_mag	Flag	Distance
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.168 0.031 0.645 0.031 0.029 0.031 0.031 0.031]	[ 0.138  0.001 -0.145  0.001 -0.001  0.001  0.001  0.001]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.35163551540419136	0.2	False	0.457
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.166 0.032 0.032 0.644 0.032 0.032 0.032 0.032]	[ 0.136  0.002  0.002 -0.146  0.002  0.002  0.002  0.002]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.17094157337471858	0.2	False	0.759
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.114 0.    0.    0.002 0.884 0.    0.    0.   ]	[ 0.112 -0.042 -0.042 -0.034  0.132 -0.042 -0.042 -0.042]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.31077036401804065	0.199	False	1.0
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.168 0.032 0.032 0.028 0.032 0.646 0.032 0.032]	[ 0.138  0.002  0.002 -0.002  0.002 -0.144  0.002  0.002]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.3249542808691481	0.2	False	0.76
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.168 0.032 0.032 0.028 0.032 0.032 0.646 0.032]	[ 0.138  0.002  0.002 -0.002  0.002  0.002 -0.144  0.002]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.306174225822619	0.2	False	0.76
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.168 0.032 0.032 0.028 0.032 0.032 0.032 0.646]	[ 0.138  0.002  0.002 -0.002  0.002  0.002  0.002 -0.144]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.3684198073283309	0.2	False	0.674
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.648 0.055 0.055 0.052 0.055 0.055 0.055 0.023]	[-0.055  0.007  0.007  0.048  0.007  0.007  0.007 -0.029]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.5096755147801708	0.08	False	0.452
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.194 0.481 0.052 0.063 0.052 0.051 0.052 0.051]	[ 0.143 -0.139 -0.003  0.013 -0.003 -0.004 -0.003 -0.004]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.4890213922878256	0.2	False	0.392
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.303 0.035 0.498 0.021 0.034 0.035 0.035 0.035]	[ 0.135  0.004 -0.147 -0.01   0.005  0.004  0.004  0.004]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.5993885601278717	0.2	False	0.31
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.295 0.029 0.037 0.492 0.037 0.037 0.037 0.037]	[ 0.129 -0.003  0.005 -0.152  0.005  0.005  0.005  0.005]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.3014808911969673	0.2	False	0.609
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.229 0.013 0.013 0.004 0.722 0.002 0.013 0.003]	[ 0.115  0.013  0.013  0.002 -0.162  0.002  0.013  0.003]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.3125619245754998	0.2	False	0.827
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.235 0.004 0.007 0.002 0.    0.751 0.    0.   ]	[ 0.08  -0.028 -0.032 -0.019 -0.052  0.154 -0.052 -0.052]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.34992175672487696	0.2	False	0.857
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.303 0.038 0.038 0.018 0.029 0.038 0.5   0.038]	[ 0.135  0.006  0.006 -0.01  -0.003  0.006 -0.146  0.006]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.3327086432179017	0.199	False	0.61
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.035 0.075 0.075 0.057 0.075 0.075 0.075 0.536]	[-0.133  0.043  0.043  0.029  0.043  0.043  0.043 -0.11 ]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.32273375693501494	0.2	False	0.625
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.524 0.051 0.211 0.042 0.049 0.049 0.049 0.023]	[-0.124 -0.004  0.156 -0.01  -0.006 -0.006 -0.006  0.   ]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.6749476875434886	0.2	False	0.304
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.239 0.337 0.182 0.047 0.046 0.045 0.055 0.045]	[ 0.045 -0.144  0.13  -0.016 -0.006 -0.006  0.003 -0.006]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.7393383181220945	0.2	False	0.215
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.407 0.034 0.407 0.017 0.033 0.029 0.034 0.034]	[ 0.101 -0.006 -0.097  0.029 -0.006 -0.011 -0.006 -0.006]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.728981878006286	0.144	False	0.263
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.281 0.035 0.173 0.347 0.041 0.041 0.041 0.041]	[-0.014  0.006  0.136 -0.145  0.004  0.004  0.004  0.004]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.4100840362337156	0.2	False	0.443
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.255 0.019 0.124 0.005 0.558 0.009 0.019 0.01 ]	[ 0.026  0.006  0.111  0.001 -0.164  0.007  0.006  0.007]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.3315171759658538	0.2	False	0.643
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.26  0.001 0.127 0.003 0.005 0.593 0.005 0.005]	[ 0.024  0.004  0.119  0.     0.004 -0.159  0.004  0.004]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.31504471645038723	0.2	False	0.679
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.317 0.038 0.173 0.014 0.03  0.038 0.353 0.038]	[ 0.014  0.     0.135 -0.004  0.001 -0.    -0.147 -0.   ]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.425278468586396	0.2	False	0.439
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.128 0.059 0.193 0.039 0.058 0.059 0.059 0.409]	[ 0.093 -0.016  0.118 -0.018 -0.017 -0.016 -0.016 -0.127]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.4318590376879593	0.2	False	0.452
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.646 0.083 0.2   0.012 0.017 0.007 0.023 0.008]	[ 0.128  0.114 -0.023 -0.045 -0.047 -0.058 -0.04  -0.028]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.682010138295694	0.2	False	0.367
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.278 0.241 0.286 0.03  0.044 0.014 0.061 0.043]	[ 0.039 -0.096  0.104 -0.017 -0.002 -0.031  0.006 -0.002]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.8792004923514263	0.151	False	0.124
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.347 0.179 0.285 0.035 0.039 0.029 0.043 0.039]	[-0.06   0.145 -0.122  0.018  0.006 -0.     0.009  0.005]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.8919037282524724	0.2	False	0.12
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.264 0.167 0.199 0.2   0.04  0.04  0.05  0.04 ]	[-0.017  0.132  0.026 -0.147 -0.001 -0.001  0.009 -0.001]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.6447778990154427	0.2	False	0.272
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.259 0.123 0.156 0.019 0.392 0.019 0.006 0.024]	[ 0.004  0.104  0.032  0.014 -0.166  0.01  -0.013  0.014]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.4314877905203809	0.2	False	0.453
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.251 0.117 0.13  0.018 0.019 0.433 0.022 0.006]	[-0.01   0.115  0.002  0.014  0.013 -0.161  0.016  0.008]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.2979092997978895	0.2	False	0.504
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.287 0.167 0.198 0.026 0.038 0.036 0.206 0.042]	[-0.03   0.129  0.025  0.012  0.008 -0.002 -0.147  0.004]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.6420168316825872	0.2	False	0.265
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.184 0.168 0.206 0.039 0.052 0.047 0.056 0.252]	[ 0.056  0.109  0.013  0.    -0.006 -0.012 -0.003 -0.157]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.6350174346475335	0.2	False	0.275
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.478 0.175 0.256 0.015 0.021 0.002 0.027 0.022]	[-0.168  0.092  0.056  0.003  0.004 -0.005  0.004  0.014]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9347168804719448	0.2	False	0.177
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.404 0.101 0.346 0.025 0.037 0.007 0.039 0.038]	[ 0.126 -0.14   0.06  -0.005 -0.007 -0.007 -0.022 -0.005]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.8590127850227647	0.199	False	0.186
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.367 0.288 0.187 0.032 0.038 0.001 0.044 0.038]	[ 0.02   0.109 -0.098 -0.003 -0.001 -0.028  0.001 -0.001]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9420212425672962	0.151	False	0.151
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.325 0.213 0.274 0.032 0.039 0.024 0.053 0.039]	[ 0.061  0.046  0.075 -0.168 -0.001 -0.016  0.003 -0.001]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9028899531930032	0.2	False	0.111
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.301 0.165 0.22  0.027 0.213 0.021 0.02  0.033]	[ 0.042  0.042  0.064  0.008 -0.179  0.002  0.014  0.009]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.6563220242098533	0.2	False	0.26
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.319 0.129 0.182 0.023 0.027 0.255 0.03  0.032]	[ 0.068  0.012  0.052  0.005  0.008 -0.178  0.008  0.026]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.46717814077035547	0.2	False	0.318
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.331 0.216 0.279 0.035 0.035 0.024 0.036 0.043]	[ 0.044  0.049  0.081  0.009 -0.003 -0.012 -0.17   0.001]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9267622140138809	0.2	False	0.098
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.293 0.199 0.258 0.035 0.044 0.029 0.049 0.097]	[ 0.109  0.031  0.052 -0.004 -0.008 -0.018 -0.007 -0.155]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.8705024806579285	0.2	False	0.118
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.332 0.302 0.215 0.025 0.035 0.006 0.041 0.038]	[-0.146  0.127 -0.041  0.01   0.014  0.006  0.014  0.016]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9443040571431567	0.2	False	0.133
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.349 0.255 0.231 0.027 0.038 0.012 0.047 0.038]	[-0.055  0.154 -0.115  0.002  0.001  0.005  0.008  0.   ]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9446398462596219	0.2	False	0.115
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.349 0.347 0.229 0.013 0.002 0.052 0.001 0.002]	[-0.018  0.071  0.051  0.011 -0.053  0.043 -0.051 -0.053]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9146638574033465	0.135	False	0.164
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.393 0.319 0.178 0.051 0.016 0.005 0.022 0.016]	[ 0.064  0.107 -0.122  0.063 -0.039  0.013 -0.048 -0.039]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9464106433015682	0.2	False	0.179
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.288 0.199 0.13  0.007 0.328 0.029 0.012 0.005]	[-0.032  0.029 -0.133  0.     0.136  0.032 -0.027 -0.005]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.5079056225766437	0.2	False	0.391
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.385 0.073 0.218 0.049 0.057 0.089 0.062 0.063]	[ 0.066 -0.056  0.036  0.026  0.03  -0.166  0.032  0.031]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.6511225404527201	0.2	False	0.241
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.459 0.127 0.193 0.055 0.065 0.009 0.029 0.061]	[ 0.127 -0.097 -0.094  0.015  0.026 -0.042  0.052  0.013]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.8185489244647659	0.2	False	0.219
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.362 0.257 0.158 0.005 0.004 0.035 0.004 0.179]	[ 0.066  0.054 -0.117  0.012 -0.072  0.047 -0.07   0.08 ]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9328610256122691	0.2	False	0.167
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.347 0.441 0.108 0.077 0.012 0.001 0.006 0.001]	[ 0.007  0.133 -0.116  0.045  0.036 -0.013 -0.043 -0.048]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.7963020157153715	0.198	False	0.299
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.39  0.402 0.119 0.056 0.002 0.005 0.02  0.002]	[ 0.041  0.147 -0.112  0.029 -0.036 -0.007 -0.027 -0.036]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.851148425961155	0.2	False	0.266
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.417 0.272 0.117 0.073 0.01  0.05  0.038 0.02 ]	[ 0.061 -0.093 -0.132  0.052 -0.004  0.082  0.027  0.007]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.8259896990922277	0.2	False	0.233
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.453 0.409 0.09  0.015 0.018 0.009 0.005 0.   ]	[ 0.054  0.086 -0.106 -0.05   0.018 -0.007  0.004  0.001]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.8056137346119537	0.157	False	0.301
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.342 0.252 0.166 0.035 0.149 0.019 0.015 0.02 ]	[ 0.054  0.053  0.036  0.028 -0.179 -0.01   0.003  0.015]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.7773683309812709	0.2	False	0.22
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.406 0.232 0.196 0.051 0.026 0.015 0.038 0.034]	[-0.001  0.147 -0.047 -0.022 -0.057  0.084 -0.049 -0.055]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9310673372544578	0.2	False	0.154
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.359 0.283 0.195 0.027 0.006 0.009 0.022 0.094]	[-0.102  0.155  0.001 -0.03  -0.061  0.014 -0.009  0.032]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9921332273689616	0.2	False	0.116
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.416 0.338 0.125 0.043 0.021 0.042 0.001 0.015]	[ 0.054  0.081 -0.034  0.038  0.018  0.007  0.003 -0.166]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.8576761971445679	0.2	False	0.232
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.351 0.294 0.204 0.026 0.002 0.009 0.029 0.079]	[ 0.004 -0.147  0.096 -0.051 -0.01   0.008  0.023  0.078]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9909333561720344	0.201	False	0.115
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.356 0.259 0.218 0.021 0.014 0.01  0.031 0.087]	[-0.034 -0.143  0.099 -0.035  0.012  0.005  0.011  0.085]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9924221456196669	0.2	False	0.093
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.477 0.218 0.168 0.011 0.014 0.022 0.002 0.084]	[ 0.051 -0.101  0.039  0.072 -0.073  0.052 -0.097  0.056]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9222148615503565	0.2	False	0.189
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.367 0.289 0.194 0.024 0.01  0.005 0.029 0.081]	[-0.086 -0.12   0.104  0.009 -0.008 -0.004  0.024  0.081]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9907568222170642	0.2	False	0.122
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.368 0.288 0.195 0.026 0.027 0.    0.014 0.079]	[-0.013 -0.    -0.009 -0.058  0.169 -0.07  -0.047  0.029]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9922114497538717	0.2	False	0.122
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.437 0.336 0.127 0.006 0.039 0.    0.004 0.048]	[ 0.013  0.122 -0.136  0.022  0.04  -0.063  0.017 -0.013]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9055941189240198	0.2	False	0.222
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.374 0.345 0.138 0.01  0.041 0.024 0.002 0.059]	[ 0.03   0.098 -0.073  0.014  0.047 -0.071 -0.003 -0.042]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.8951880058640418	0.158	False	0.2
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.346 0.257 0.204 0.008 0.003 0.007 0.022 0.152]	[-0.075 -0.086  0.074 -0.04   0.018 -0.04   0.016  0.133]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9948570461478103	0.2	False	0.112
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.33  0.163 0.243 0.026 0.004 0.    0.019 0.209]	[-0.026 -0.139  0.036  0.041 -0.009 -0.017 -0.015  0.129]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9309920900724507	0.2	False	0.155
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.371 0.129 0.239 0.031 0.    0.011 0.002 0.213]	[ 0.014 -0.137  0.02   0.041  0.001 -0.031 -0.036  0.129]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9036695533267765	0.2	False	0.181
