ID	Elements	Generation	Position	Velocity	F_damp	F_b_best	F_h_best	F_g_best	F_b_worst	F_h_worst	F_g_worst	mut_prob	flip_prob	mut_rate	v_max	v_min	Activity	Velocity_mag	Flag	Distance
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.188 0.027 0.672 0.002 0.027 0.027 0.027 0.027]	[ 0.152 -0.01  -0.126  0.024 -0.01  -0.01  -0.01  -0.01 ]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.3675846192138039	0.2	False	0.471
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.165 0.032 0.032 0.643 0.032 0.032 0.032 0.032]	[ 0.135  0.002  0.002 -0.147  0.002  0.002  0.002  0.002]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.1706877881880471	0.2	False	0.758
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.18  0.032 0.032 0.001 0.661 0.032 0.032 0.032]	[ 0.143 -0.006 -0.006  0.023 -0.138 -0.006 -0.006 -0.006]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.3056247716307394	0.2	False	0.769
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.183 0.03  0.03  0.001 0.03  0.666 0.03  0.031]	[ 0.146 -0.008 -0.008  0.024 -0.008 -0.132 -0.008 -0.007]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.33548934740473707	0.199	False	0.774
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.18  0.033 0.033 0.001 0.029 0.033 0.661 0.033]	[ 0.143 -0.005 -0.005  0.023 -0.009 -0.005 -0.138 -0.005]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.31091897875361024	0.2	False	0.769
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.18  0.03  0.03  0.008 0.03  0.03  0.03  0.66 ]	[ 0.15   0.     0.    -0.022  0.     0.     0.    -0.13 ]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.37046217960045896	0.2	False	0.683
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.961 0.004 0.004 0.023 0.004 0.001 0.002 0.003]	[ 0.089 -0.039 -0.039  0.15  -0.039 -0.042 -0.042 -0.039]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.37550430676762575	0.2	False	0.729
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.343 0.55  0.017 0.012 0.017 0.02  0.018 0.027]	[ 0.164 -0.111 -0.016  0.011 -0.016 -0.013 -0.016 -0.005]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.6012258607008731	0.2	False	0.42
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.345 0.021 0.549 0.001 0.021 0.022 0.021 0.02 ]	[ 0.156 -0.007 -0.124  0.002 -0.007 -0.006 -0.007 -0.008]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.6043279750713545	0.2	False	0.35
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.323 0.027 0.027 0.521 0.027 0.027 0.025 0.026]	[ 0.158 -0.005 -0.005 -0.122 -0.005 -0.005 -0.007 -0.006]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.30869406400263744	0.2	False	0.636
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.32  0.031 0.031 0.009 0.518 0.03  0.031 0.031]	[ 0.14  -0.001 -0.001  0.008 -0.143 -0.002 -0.001 -0.001]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.3276459395036016	0.2	False	0.629
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.306 0.001 0.001 0.    0.002 0.69  0.001 0.001]	[ 0.181 -0.021 -0.028 -0.061 -0.031  0.013 -0.028 -0.026]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.34765480541520016	0.201	False	0.8
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.258 0.001 0.001 0.004 0.001 0.004 0.736 0.001]	[ 0.107 -0.011 -0.011 -0.037 -0.014 -0.126  0.103 -0.011]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.32331511650471345	0.2	False	0.843
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.336 0.022 0.033 0.002 0.022 0.022 0.023 0.536]	[ 0.154 -0.01   0.001  0.007 -0.01  -0.01  -0.009 -0.126]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.4482883656718161	0.2	False	0.561
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.812 0.013 0.136 0.009 0.012 0.01  0.011 0.001]	[-0.15   0.008  0.131 -0.015  0.007  0.008  0.008  0.003]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.4772622702818947	0.2	False	0.554
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.355 0.414 0.153 0.036 0.008 0.011 0.01  0.017]	[ 0.01  -0.14   0.136  0.037 -0.011 -0.011 -0.01  -0.012]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.8692692597529115	0.2	False	0.239
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.37  0.001 0.525 0.102 0.001 0.    0.    0.001]	[ 0.09  -0.05   0.032  0.133 -0.053 -0.05  -0.051 -0.051]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.6152987906438352	0.2	False	0.365
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.351 0.024 0.157 0.372 0.028 0.025 0.023 0.024]	[ 0.028 -0.003  0.13  -0.149  0.001 -0.002 -0.002 -0.002]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.45249102447946676	0.2	False	0.467
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.364 0.038 0.09  0.019 0.376 0.037 0.037 0.038]	[ 0.051  0.009  0.106 -0.036 -0.157  0.009  0.008  0.009]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.3785060274472781	0.2	False	0.487
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.365 0.011 0.073 0.004 0.01  0.52  0.01  0.01 ]	[ 0.068  0.015  0.059 -0.006  0.013 -0.177  0.014  0.014]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.32736352381087735	0.2	False	0.623
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.269 0.002 0.118 0.03  0.002 0.002 0.582 0.001]	[ 0.021 -0.011  0.13   0.033 -0.011 -0.004 -0.147 -0.01 ]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.33212354888152984	0.201	False	0.671
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.369 0.018 0.145 0.033 0.018 0.019 0.02  0.377]	[ 0.034 -0.004  0.113  0.026 -0.004 -0.003 -0.003 -0.16 ]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.5892635524943659	0.201	False	0.396
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.662 0.134 0.174 0.002 0.005 0.024 0.004 0.001]	[-0.153  0.12   0.037 -0.009 -0.009  0.026 -0.009 -0.004]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.6848272552595706	0.2	False	0.37
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.307 0.356 0.185 0.031 0.011 0.104 0.01  0.001]	[-0.008 -0.02   0.091 -0.045 -0.04   0.143 -0.061 -0.059]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.7655869423264029	0.2	False	0.219
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.361 0.13  0.387 0.073 0.002 0.034 0.004 0.009]	[ 0.003  0.145 -0.13  -0.018 -0.009  0.033 -0.011 -0.013]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.8458113616437475	0.2	False	0.192
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.369 0.133 0.196 0.214 0.029 0.011 0.024 0.028]	[ 0.012  0.104  0.033 -0.165 -0.005  0.027 -0.005 -0.002]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.7453611312149933	0.2	False	0.278
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.379 0.162 0.133 0.018 0.23  0.003 0.035 0.038]	[ 0.015  0.124  0.043 -0.001 -0.146 -0.034 -0.002  0.   ]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.6365415499416194	0.2	False	0.308
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.348 0.159 0.079 0.003 0.008 0.387 0.008 0.011]	[-0.017  0.148  0.006 -0.001 -0.002 -0.133 -0.002  0.001]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.3757268573440913	0.2	False	0.464
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.281 0.107 0.149 0.019 0.005 0.024 0.418 0.005]	[ 0.016  0.109  0.035 -0.007 -0.005  0.022 -0.161 -0.008]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.41937064631162146	0.2	False	0.482
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.371 0.154 0.167 0.026 0.016 0.017 0.009 0.238]	[-0.002  0.133  0.018 -0.011 -0.006  0.027 -0.015 -0.144]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.8578537525644305	0.2	False	0.218
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.508 0.183 0.193 0.    0.    0.011 0.002 0.111]	[-0.161  0.043  0.013 -0.008 -0.011  0.026 -0.008  0.105]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.9213393338495091	0.2	False	0.203
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.38  0.297 0.186 0.005 0.005 0.011 0.002 0.121]	[ 0.053 -0.097 -0.029 -0.06  -0.05   0.096 -0.019  0.106]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		1.0017895304413105	0.2	False	0.129
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.37  0.186 0.262 0.022 0.002 0.026 0.007 0.125]	[ 0.005  0.053 -0.132 -0.056 -0.014  0.049 -0.02   0.115]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.981763222567825	0.2	False	0.088
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.387 0.193 0.211 0.047 0.02  0.021 0.016 0.109]	[ 0.016  0.058  0.013 -0.17  -0.011  0.024 -0.01   0.08 ]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.9494310977522986	0.2	False	0.126
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.365 0.201 0.182 0.013 0.062 0.039 0.023 0.113]	[-0.014  0.04   0.05  -0.004 -0.169  0.032 -0.011  0.076]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.8768477299015123	0.2	False	0.151
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.367 0.129 0.126 0.014 0.021 0.223 0.018 0.106]	[ 0.019 -0.03   0.047  0.011  0.013 -0.164  0.01   0.095]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.5551922944127025	0.199	False	0.31
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.23  0.167 0.18  0.014 0.009 0.01  0.28  0.117]	[-0.057  0.055  0.026 -0.011 -0.002  0.026 -0.145  0.107]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.5812384427695578	0.2	False	0.339
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.372 0.246 0.179 0.01  0.001 0.064 0.012 0.114]	[ 0.008  0.113  0.02  -0.006 -0.045  0.074 -0.027 -0.136]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.9198336263953661	0.2	False	0.14
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.351 0.293 0.198 0.008 0.004 0.003 0.004 0.147]	[-0.158  0.114  0.007  0.005 -0.01   0.012 -0.008  0.038]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		1.008205502159543	0.199	False	0.121
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.409 0.209 0.152 0.045 0.007 0.024 0.001 0.158]	[ 0.057 -0.094 -0.024  0.057  0.002 -0.05  -0.015  0.067]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.9231678919861599	0.152	False	0.182
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.382 0.305 0.129 0.021 0.003 0.006 0.001 0.154]	[ 0.006  0.122 -0.152  0.03  -0.02   0.004 -0.013  0.024]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.945367347241673	0.2	False	0.192
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.365 0.288 0.154 0.059 0.014 0.002 0.014 0.105]	[-0.02   0.121 -0.063  0.107 -0.071 -0.009 -0.066  0.002]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.9596544987882045	0.2	False	0.164
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.351 0.274 0.181 0.004 0.068 0.004 0.014 0.101]	[-0.018  0.091 -0.002 -0.025  0.132 -0.086 -0.076 -0.016]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.9435448664159454	0.2	False	0.14
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.387 0.223 0.161 0.007 0.008 0.057 0.018 0.142]	[ 0.017  0.091  0.032  0.016 -0.016 -0.17  -0.003  0.033]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.9012355561655547	0.2	False	0.164
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.121 0.201 0.145 0.015 0.005 0.019 0.409 0.093]	[-0.127  0.032 -0.045  0.017  0.002  0.015  0.138 -0.032]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.37892776753806356	0.2	False	0.497
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.399 0.359 0.211 0.007 0.006 0.011 0.003 0.   ]	[ 0.031  0.121  0.036  0.013  0.003 -0.084  0.006 -0.126]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.9567245869250511	0.2	False	0.18
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.249 0.383 0.197 0.009 0.014 0.004 0.089 0.063]	[-0.093  0.124  0.021 -0.017 -0.032 -0.022  0.091 -0.073]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.8096155236039897	0.2	False	0.219
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.368 0.278 0.179 0.001 0.036 0.004 0.043 0.097]	[-0.061  0.113  0.046  0.053 -0.092 -0.004  0.038 -0.092]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.9593344985821581	0.2	False	0.138
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.38  0.179 0.24  0.019 0.005 0.01  0.066 0.101]	[ 0.016 -0.115  0.136 -0.048 -0.014 -0.002  0.064 -0.038]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.9512325485658657	0.2	False	0.12
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.355 0.323 0.105 0.021 0.015 0.02  0.082 0.081]	[ 0.02   0.079 -0.032 -0.129 -0.003 -0.05   0.115  0.001]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.8399880932043142	0.2	False	0.227
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.346 0.296 0.145 0.014 0.007 0.003 0.104 0.08 ]	[ 0.013  0.056 -0.036 -0.036 -0.108 -0.025  0.147 -0.012]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.8861082025207443	0.2	False	0.194
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.36  0.279 0.143 0.023 0.028 0.026 0.024 0.117]	[-0.039  0.099 -0.024 -0.076 -0.08   0.112  0.044 -0.036]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.9132421097600332	0.2	False	0.169
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.223 0.225 0.173 0.008 0.006 0.012 0.243 0.117]	[ 0.102  0.024  0.028 -0.007  0.001 -0.007 -0.166  0.024]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.6376820861276821	0.2	False	0.304
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.387 0.338 0.17  0.035 0.016 0.001 0.033 0.018]	[ 0.058  0.04  -0.001 -0.1   -0.095  0.038  0.097 -0.036]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.9357270757520793	0.19	False	0.188
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.363 0.29  0.187 0.023 0.006 0.005 0.015 0.12 ]	[ 0.105 -0.127 -0.034 -0.007 -0.047 -0.017  0.087  0.041]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.9988430884503248	0.2	False	0.126
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.343 0.319 0.157 0.006 0.089 0.006 0.075 0.011]	[-0.036  0.053 -0.032 -0.03   0.069 -0.026  0.121 -0.119]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.8237420275365896	0.201	False	0.216
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.382 0.211 0.222 0.025 0.01  0.011 0.059 0.08 ]	[-0.009  0.041 -0.043  0.032 -0.06  -0.07   0.156 -0.048]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.9621625452290685	0.2	False	0.116
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.395 0.275 0.174 0.048 0.004 0.005 0.013 0.088]	[ 0.035 -0.128  0.088  0.053 -0.078 -0.012  0.068 -0.026]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.9872387075814477	0.199	False	0.146
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.394 0.272 0.18  0.031 0.002 0.014 0.018 0.083]	[ 0.046 -0.075  0.024  0.015 -0.06  -0.07   0.149 -0.03 ]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.9821583709290092	0.2	False	0.136
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.36  0.35  0.145 0.078 0.013 0.001 0.012 0.043]	[ 0.001  0.09   0.003  0.095 -0.002 -0.033 -0.063 -0.092]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.9173982598933221	0.175	False	0.209
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.325 0.256 0.192 0.002 0.023 0.01  0.076 0.121]	[ 0.1    0.029  0.017  0.007  0.015 -0.004 -0.169  0.002]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.9261020292480282	0.2	False	0.138
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.408 0.303 0.182 0.065 0.017 0.001 0.012 0.01 ]	[ 0.059 -0.029  0.045  0.136 -0.021 -0.054 -0.029 -0.106]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.9531706150280486	0.2	False	0.181
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.346 0.2   0.18  0.013 0.036 0.014 0.002 0.219]	[-0.021 -0.109 -0.008  0.03   0.031 -0.022 -0.022  0.12 ]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.9052196972672946	0.172	False	0.181
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.351 0.304 0.083 0.018 0.033 0.003 0.105 0.109]	[-0.012 -0.041 -0.114 -0.043  0.113 -0.018  0.015  0.1  ]	0.67	1.95	1.4	0.12	0.07	0.31	0.04	0.32	0.17	0.43	0.2		0.807611246114976	0.2	False	0.25
