ID	Elements	Generation	Position	Velocity	F_damp	F_b_best	F_h_best	F_g_best	F_b_worst	F_h_worst	F_g_worst	mut_prob	flip_prob	mut_rate	v_max	v_min	Activity	Velocity_mag	Flag	Distance
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.137 0.    0.752 0.113 0.    0.    0.    0.   ]	[ 0.121 -0.039 -0.048  0.124 -0.039 -0.039 -0.039 -0.039]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.28435785161840876	0.2	False	0.579
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.165 0.032 0.032 0.643 0.032 0.032 0.032 0.032]	[ 0.135  0.002  0.002 -0.147  0.002  0.002  0.002  0.002]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.1706877881880471	0.2	False	0.758
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.137 0.    0.    0.11  0.751 0.    0.    0.   ]	[ 0.122 -0.04  -0.04   0.123 -0.047 -0.04  -0.04  -0.04 ]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.2999180593631309	0.2	False	0.885
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.137 0.    0.    0.113 0.    0.752 0.    0.   ]	[ 0.121 -0.039 -0.039  0.124 -0.039 -0.048 -0.039 -0.039]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.3376637341410425	0.2	False	0.887
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.137 0.    0.    0.113 0.    0.    0.752 0.   ]	[ 0.121 -0.039 -0.039  0.124 -0.039 -0.039 -0.048 -0.039]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.3164206579954691	0.2	False	0.887
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.137 0.    0.    0.113 0.    0.    0.    0.752]	[ 0.121 -0.039 -0.039  0.124 -0.039 -0.039 -0.039 -0.048]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.33713181074621296	0.2	False	0.797
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.946 0.004 0.004 0.025 0.004 0.004 0.004 0.004]	[-0.152  0.004  0.004  0.129  0.004  0.004  0.004  0.004]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.3790385327923931	0.2	False	0.716
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.227 0.649 0.    0.124 0.    0.    0.    0.   ]	[ 0.151 -0.121 -0.014  0.04  -0.014 -0.014 -0.014 -0.014]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.4379163506006209	0.2	False	0.538
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.286 0.    0.719 0.    0.    0.    0.    0.   ]	[ 0.161 -0.004 -0.026 -0.116 -0.004 -0.004 -0.004 -0.004]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.42998863415636407	0.2	False	0.502
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.305 0.032 0.032 0.5   0.032 0.032 0.032 0.032]	[ 0.14   0.     0.    -0.143  0.     0.     0.     0.   ]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.3094824756644621	0.2	False	0.616
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.28  0.    0.    0.001 0.714 0.    0.    0.   ]	[ 0.159 -0.003 -0.003 -0.119 -0.026 -0.003 -0.003 -0.003]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.3169847919607636	0.2	False	0.823
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.268 0.    0.    0.005 0.    0.73  0.    0.   ]	[ 0.133 -0.04  -0.04   0.112 -0.04  -0.047 -0.04  -0.04 ]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.349450466955317	0.2	False	0.838
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.283 0.    0.    0.    0.    0.    0.718 0.   ]	[ 0.159 -0.003 -0.003 -0.117 -0.003 -0.003 -0.026 -0.003]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.32469155178399095	0.199	False	0.826
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.281 0.004 0.    0.002 0.    0.    0.    0.715]	[ 0.157 -0.006 -0.    -0.12  -0.    -0.    -0.    -0.029]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.3694540461720872	0.2	False	0.73
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.868 0.001 0.    0.129 0.    0.    0.    0.   ]	[-0.141  0.008 -0.002  0.141 -0.002 -0.002 -0.002 -0.002]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.39483782572655896	0.2	False	0.669
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.385 0.587 0.    0.027 0.    0.    0.    0.   ]	[ 0.167 -0.058 -0.003 -0.094 -0.003 -0.003 -0.003 -0.003]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.5806070433072711	0.2	False	0.464
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.354 0.003 0.605 0.042 0.    0.001 0.    0.   ]	[ 0.151 -0.04  -0.063  0.084 -0.033 -0.032 -0.033 -0.033]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.5605727362521716	0.2	False	0.407
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.444 0.037 0.032 0.356 0.032 0.032 0.032 0.032]	[ 0.139  0.005  0.    -0.144  0.     0.     0.     0.   ]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.44088820452804106	0.2	False	0.51
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.349 0.004 0.    0.042 0.6   0.    0.    0.   ]	[ 0.151 -0.04  -0.033  0.084 -0.064 -0.033 -0.033 -0.033]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.318283881425245	0.2	False	0.723
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.314 0.002 0.    0.062 0.    0.623 0.    0.   ]	[ 0.131 -0.04  -0.039  0.113 -0.039 -0.048 -0.039 -0.039]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.33242611807177774	0.2	False	0.745
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.352 0.004 0.    0.043 0.    0.    0.605 0.   ]	[ 0.151 -0.04  -0.033  0.084 -0.033 -0.033 -0.063 -0.033]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.3305680746588499	0.2	False	0.727
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.365 0.01  0.001 0.022 0.001 0.001 0.001 0.6  ]	[ 0.14  -0.021 -0.01   0.053 -0.01  -0.01  -0.01  -0.13 ]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.41294141348068525	0.2	False	0.631
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.768 0.058 0.006 0.061 0.09  0.004 0.006 0.006]	[-0.059  0.124 -0.041 -0.022  0.117 -0.039 -0.041 -0.041]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.4400340734653651	0.199	False	0.565
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.422 0.534 0.    0.    0.043 0.    0.    0.   ]	[ 0.135  0.007 -0.055 -0.017  0.096 -0.055 -0.055 -0.055]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.6209685377651764	0.2	False	0.433
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.405 0.029 0.48  0.004 0.071 0.006 0.004 0.004]	[ 0.1    0.071 -0.106 -0.065  0.086 -0.029 -0.029 -0.029]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.6814507369414743	0.2	False	0.314
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.545 0.109 0.02  0.223 0.043 0.02  0.02  0.02 ]	[ 0.098  0.068 -0.02  -0.145  0.058 -0.02  -0.02  -0.02 ]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.5511969084343282	0.2	False	0.442
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.447 0.081 0.001 0.015 0.449 0.001 0.001 0.001]	[ 0.1    0.079 -0.    -0.026 -0.152 -0.    -0.    -0.   ]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.3749982898155778	0.2	False	0.582
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.265 0.058 0.007 0.025 0.092 0.543 0.007 0.007]	[-0.004  0.12  -0.039 -0.075  0.116 -0.04  -0.039 -0.039]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.3161935259661302	0.199	False	0.665
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.403 0.029 0.005 0.006 0.071 0.005 0.48  0.005]	[ 0.1    0.07  -0.029 -0.064  0.086 -0.029 -0.106 -0.029]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.34209458803531745	0.2	False	0.619
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.416 0.037 0.002 0.01  0.062 0.002 0.002 0.47 ]	[ 0.099  0.07  -0.037 -0.017  0.079 -0.037 -0.037 -0.121]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.47645512729423467	0.2	False	0.529
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.676 0.022 0.07  0.014 0.071 0.106 0.02  0.02 ]	[-0.07  -0.006  0.108 -0.073  0.013  0.117 -0.045 -0.045]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.4695827660024522	0.2	False	0.484
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.501 0.401 0.003 0.011 0.005 0.052 0.013 0.013]	[ 0.126 -0.125  0.036 -0.003 -0.036  0.063 -0.03  -0.03 ]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.6718135756032728	0.2	False	0.38
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.494 0.001 0.399 0.015 0.014 0.052 0.013 0.013]	[ 0.151 -0.055 -0.063  0.001 -0.033  0.077 -0.039 -0.039]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.6875213209442746	0.2	False	0.322
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.66  0.113 0.063 0.08  0.035 0.04  0.006 0.006]	[ 0.114  0.     0.04  -0.15  -0.012  0.046 -0.018 -0.018]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.5656135801879654	0.2	False	0.435
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.539 0.047 0.018 0.    0.309 0.057 0.012 0.012]	[ 0.121 -0.02   0.037 -0.003 -0.138  0.056 -0.027 -0.027]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.40154387363811084	0.2	False	0.513
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.305 0.051 0.126 0.023 0.088 0.399 0.005 0.005]	[ 0.04  -0.008  0.12   0.04  -0.005 -0.148 -0.019 -0.019]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.29910237713619453	0.2	False	0.498
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.494 0.001 0.03  0.004 0.04  0.062 0.349 0.024]	[ 0.116 -0.039  0.042  0.003 -0.022  0.062 -0.135 -0.027]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.3766419770570915	0.2	False	0.537
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.511 0.001 0.028 0.001 0.031 0.068 0.019 0.34 ]	[ 0.118 -0.034  0.04  -0.001 -0.024  0.061 -0.024 -0.136]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.4998133136053764	0.2	False	0.475
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.583 0.004 0.217 0.057 0.07  0.051 0.007 0.007]	[-0.096 -0.028  0.152  0.056 -0.001 -0.057 -0.013 -0.013]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.5938038951172104	0.2	False	0.376
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.651 0.288 0.035 0.012 0.008 0.007 0.    0.   ]	[ 0.149 -0.118  0.029  0.016  0.007 -0.049 -0.017 -0.017]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.6387835198663396	0.2	False	0.415
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.661 0.009 0.325 0.003 0.002 0.003 0.    0.   ]	[ 0.17   0.003 -0.078  0.012  0.001 -0.061 -0.024 -0.024]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.6551030589198177	0.2	False	0.407
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.769 0.094 0.071 0.046 0.    0.004 0.008 0.008]	[ 0.118 -0.029  0.002  0.118 -0.047 -0.071 -0.045 -0.045]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.5132348651387493	0.199	False	0.513
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.683 0.035 0.048 0.027 0.184 0.016 0.001 0.001]	[ 0.146 -0.011  0.032  0.02  -0.124 -0.04  -0.012 -0.012]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.4493386880712377	0.2	False	0.515
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.387 0.025 0.238 0.022 0.056 0.272 0.002 0.002]	[ 0.079 -0.03   0.11   0.036 -0.036 -0.133 -0.013 -0.013]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.409634241362611	0.199	False	0.378
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.637 0.008 0.064 0.02  0.02  0.017 0.229 0.011]	[ 0.145  0.005  0.034  0.017 -0.02  -0.046 -0.122 -0.013]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.4572657935939734	0.2	False	0.508
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.654 0.007 0.06  0.023 0.008 0.024 0.004 0.219]	[ 0.146  0.005  0.033  0.017 -0.022 -0.044 -0.014 -0.121]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.5260576691708061	0.2	False	0.474
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.468 0.006 0.373 0.036 0.086 0.012 0.007 0.007]	[-0.116  0.007  0.155 -0.022  0.015 -0.04  -0.001 -0.001]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.6777597465364009	0.2	False	0.31
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.788 0.155 0.038 0.005 0.005 0.009 0.001 0.001]	[ 0.146 -0.134  0.007  0.003 -0.009  0.013 -0.013 -0.013]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.49945617758341576	0.2	False	0.529
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.792 0.    0.2   0.007 0.002 0.001 0.    0.   ]	[ 0.16  -0.021 -0.113  0.003 -0.012  0.014 -0.016 -0.016]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.512113402703912	0.2	False	0.527
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.849 0.036 0.032 0.045 0.004 0.017 0.009 0.008]	[ 0.128 -0.044 -0.02   0.112 -0.039 -0.019 -0.059 -0.058]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.42540355575392996	0.2	False	0.614
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.829 0.027 0.069 0.004 0.055 0.009 0.    0.   ]	[ 0.144 -0.011  0.018 -0.026 -0.133  0.018 -0.004 -0.004]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.439952788036849	0.2	False	0.588
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.475 0.    0.347 0.013 0.02  0.144 0.002 0.002]	[ 0.086 -0.032  0.108  0.029 -0.039 -0.132 -0.01  -0.01 ]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.5924554738957502	0.2	False	0.334
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.712 0.003 0.006 0.007 0.009 0.002 0.267 0.002]	[ 0.14  -0.036 -0.103 -0.01  -0.034  0.012  0.073 -0.043]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.4058023049479009	0.2	False	0.6
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.807 0.002 0.089 0.002 0.    0.002 0.    0.1  ]	[ 0.146 -0.018  0.021 -0.03  -0.001  0.017 -0.006 -0.129]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.4679196154550905	0.2	False	0.561
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.333 0.001 0.514 0.013 0.1   0.011 0.025 0.002]	[-0.137 -0.008  0.141 -0.024  0.013 -0.002  0.024 -0.006]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.5466165613594756	0.2	False	0.359
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.903 0.002 0.062 0.003 0.009 0.002 0.017 0.002]	[ 0.128 -0.146  0.035  0.005 -0.02  -0.013  0.02  -0.01 ]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.4059427101177181	0.2	False	0.659
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.916 0.001 0.065 0.013 0.    0.    0.004 0.004]	[ 0.16  -0.014 -0.113  0.002 -0.017 -0.022  0.021 -0.016]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.4032669271472805	0.2	False	0.669
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.914 0.014 0.004 0.05  0.004 0.005 0.007 0.002]	[ 0.116 -0.056 -0.002  0.12  -0.048 -0.052 -0.017 -0.061]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.3886793245811905	0.2	False	0.688
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.891 0.    0.047 0.006 0.027 0.001 0.016 0.003]	[ 0.118 -0.064  0.006 -0.036  0.115 -0.06  -0.023 -0.056]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.4038148226085766	0.2	False	0.655
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.47  0.01  0.468 0.003 0.006 0.017 0.017 0.01 ]	[ 0.01  -0.01   0.149 -0.003 -0.007 -0.126  0.021 -0.034]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.7057482384392292	0.2	False	0.33
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.838 0.001 0.036 0.009 0.    0.003 0.119 0.001]	[ 0.13  -0.002  0.033  0.014 -0.015 -0.01  -0.147 -0.003]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.41245471086685903	0.2	False	0.628
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.891 0.    0.094 0.012 0.    0.002 0.004 0.   ]	[ 0.12  -0.058  0.012 -0.038 -0.06  -0.065 -0.022  0.111]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.42055591761191674	0.2	False	0.639
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.191 0.001 0.652 0.009 0.112 0.008 0.025 0.002]	[-0.145 -0.004  0.136  0.017  0.01  -0.005 -0.002 -0.007]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.33797187176572663	0.2	False	0.484
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.868 0.084 0.023 0.017 0.002 0.002 0.001 0.002]	[-0.14   0.132  0.046  0.011 -0.018 -0.008 -0.014 -0.008]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.42887782927454127	0.2	False	0.618
