ID	Elements	Generation	Position	Velocity	F_damp	F_b_best	F_h_best	F_g_best	F_b_worst	F_h_worst	F_g_worst	mut_prob	flip_prob	mut_rate	v_max	v_min	Activity	Velocity_mag	Flag	Distance
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.137 0.    0.752 0.113 0.    0.    0.    0.   ]	[ 0.121 -0.039 -0.048  0.124 -0.039 -0.039 -0.039 -0.039]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.28435785161840876	0.2	False	0.579
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.166 0.032 0.032 0.644 0.032 0.032 0.032 0.032]	[ 0.136  0.002  0.002 -0.146  0.002  0.002  0.002  0.002]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.17094157337471805	0.2	False	0.759
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.137 0.    0.    0.113 0.752 0.    0.    0.   ]	[ 0.121 -0.039 -0.039  0.124 -0.048 -0.039 -0.039 -0.039]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.2998657091594889	0.2	False	0.887
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.137 0.    0.    0.113 0.    0.752 0.    0.   ]	[ 0.121 -0.039 -0.039  0.124 -0.039 -0.048 -0.039 -0.039]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.3376637341410425	0.2	False	0.887
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.137 0.    0.    0.113 0.    0.    0.752 0.   ]	[ 0.121 -0.039 -0.039  0.124 -0.039 -0.039 -0.048 -0.039]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.3164206579954691	0.2	False	0.887
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.137 0.    0.    0.113 0.    0.    0.    0.752]	[ 0.121 -0.039 -0.039  0.124 -0.039 -0.039 -0.039 -0.048]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.33713181074621296	0.2	False	0.797
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.756 0.041 0.041 0.002 0.041 0.041 0.041 0.041]	[-0.133  0.041  0.041 -0.111  0.041  0.041  0.041  0.041]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.46468152283787556	0.2	False	0.533
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.284 0.718 0.    0.    0.    0.    0.    0.   ]	[ 0.16  -0.026 -0.003 -0.117 -0.003 -0.003 -0.003 -0.003]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.423178062323604	0.2	False	0.569
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.286 0.    0.719 0.    0.    0.    0.    0.   ]	[ 0.161 -0.004 -0.026 -0.116 -0.004 -0.004 -0.004 -0.004]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.42998863415636407	0.2	False	0.502
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.26  0.    0.    0.741 0.    0.    0.    0.   ]	[ 0.12  -0.041 -0.041  0.126 -0.041 -0.041 -0.041 -0.041]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.2018205818492164	0.2	False	0.848
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.284 0.    0.    0.    0.718 0.    0.    0.   ]	[ 0.16  -0.003 -0.003 -0.117 -0.026 -0.003 -0.003 -0.003]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.317404042462553	0.2	False	0.826
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.264 0.    0.    0.004 0.    0.733 0.    0.   ]	[ 0.132 -0.041 -0.041  0.113 -0.041 -0.042 -0.041 -0.041]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.3496477390068876	0.2	False	0.841
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.276 0.    0.    0.001 0.    0.    0.728 0.   ]	[ 0.157 -0.004 -0.004 -0.124 -0.004 -0.004 -0.012 -0.004]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.32448674539283345	0.2	False	0.835
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.281 0.    0.    0.002 0.    0.    0.004 0.715]	[ 0.157 -0.    -0.    -0.12  -0.    -0.    -0.006 -0.029]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.3685493364679415	0.2	False	0.732
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.76  0.01  0.01  0.183 0.01  0.01  0.01  0.01 ]	[ 0.013 -0.033 -0.033  0.183 -0.033 -0.033 -0.033 -0.033]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.4279691861237507	0.2	False	0.593
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.333 0.608 0.    0.065 0.    0.    0.    0.   ]	[ 0.134 -0.05  -0.039  0.109 -0.039 -0.039 -0.039 -0.039]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.5453824362901657	0.199	False	0.482
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.332 0.    0.607 0.066 0.    0.    0.    0.   ]	[ 0.132 -0.039 -0.05   0.112 -0.039 -0.039 -0.039 -0.039]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.5356864711108726	0.2	False	0.414
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.402 0.    0.    0.601 0.    0.    0.    0.   ]	[ 0.148 -0.002 -0.002 -0.135 -0.002 -0.002 -0.002 -0.002]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.30208925884630505	0.2	False	0.726
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.33  0.    0.    0.066 0.606 0.    0.    0.   ]	[ 0.132 -0.039 -0.039  0.112 -0.05  -0.039 -0.039 -0.039]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.3120585334969817	0.2	False	0.731
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.288 0.    0.    0.084 0.    0.631 0.    0.   ]	[ 0.109 -0.041 -0.041  0.135 -0.041 -0.041 -0.041 -0.041]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.32906826464941136	0.2	False	0.756
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.321 0.    0.    0.066 0.    0.    0.619 0.   ]	[ 0.131 -0.039 -0.039  0.113 -0.039 -0.039 -0.047 -0.039]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.3255654060456006	0.2	False	0.742
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.33  0.    0.    0.066 0.    0.    0.001 0.605]	[ 0.132 -0.038 -0.038  0.112 -0.038 -0.038 -0.041 -0.051]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.39937596006841025	0.2	False	0.642
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.712 0.169 0.01  0.072 0.01  0.01  0.01  0.01 ]	[-0.048  0.159  0.    -0.111  0.     0.     0.     0.   ]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.5382995880473155	0.2	False	0.485
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.387 0.615 0.    0.003 0.    0.    0.    0.   ]	[ 0.113  0.043 -0.053  0.108 -0.053 -0.053 -0.053 -0.053]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.5528558718824195	0.2	False	0.484
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.402 0.076 0.509 0.013 0.001 0.001 0.001 0.001]	[ 0.082  0.09  -0.122  0.079 -0.032 -0.032 -0.032 -0.032]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.763123363429024	0.2	False	0.294
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.504 0.059 0.    0.441 0.    0.    0.    0.   ]	[ 0.117  0.053 -0.003 -0.153 -0.003 -0.003 -0.003 -0.003]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.4358587987888546	0.2	False	0.596
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.399 0.076 0.001 0.013 0.509 0.001 0.001 0.001]	[ 0.081  0.09  -0.032  0.08  -0.121 -0.032 -0.032 -0.032]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.3553170387070601	0.2	False	0.625
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.258 0.109 0.002 0.03  0.002 0.597 0.002 0.002]	[-0.038  0.128 -0.041  0.116 -0.041 -0.043 -0.041 -0.041]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.32800817979535757	0.2	False	0.696
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.387 0.075 0.001 0.013 0.001 0.001 0.523 0.001]	[ 0.08   0.091 -0.033  0.081 -0.033 -0.033 -0.12  -0.033]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.36076991973053346	0.2	False	0.636
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.402 0.077 0.    0.011 0.    0.    0.004 0.507]	[ 0.084  0.09  -0.031  0.076 -0.031 -0.031 -0.032 -0.124]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.49154628346715623	0.2	False	0.537
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.635 0.187 0.08  0.004 0.003 0.089 0.002 0.003]	[-0.058  0.047  0.105 -0.101 -0.032  0.101 -0.03  -0.032]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.6229474646783496	0.2	False	0.389
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.442 0.485 0.    0.01  0.005 0.052 0.005 0.005]	[ 0.122 -0.111  0.043 -0.019 -0.038  0.079 -0.038 -0.038]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.6374414936523349	0.2	False	0.407
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.477 0.009 0.434 0.002 0.006 0.063 0.006 0.006]	[ 0.147 -0.039 -0.05  -0.021 -0.043  0.091 -0.043 -0.043]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.6838968043715785	0.2	False	0.324
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.595 0.019 0.017 0.292 0.008 0.056 0.008 0.008]	[ 0.119 -0.021  0.04  -0.138 -0.019  0.058 -0.019 -0.019]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.44363374320092513	0.2	False	0.539
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.477 0.034 0.019 0.008 0.375 0.067 0.011 0.011]	[ 0.114 -0.026  0.044 -0.013 -0.132  0.071 -0.029 -0.029]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.36485056444520614	0.2	False	0.543
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.3   0.111 0.131 0.002 0.001 0.454 0.001 0.001]	[ 0.042  0.002  0.129 -0.033  0.002 -0.144  0.002  0.002]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.3293711789799509	0.2	False	0.516
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.461 0.033 0.022 0.007 0.012 0.07  0.39  0.012]	[ 0.11  -0.025  0.048 -0.014 -0.031  0.074 -0.132 -0.031]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.3745350930109123	0.2	False	0.549
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.27  0.11  0.102 0.002 0.005 0.072 0.01  0.433]	[-0.134  0.037  0.108 -0.011  0.008  0.057  0.009 -0.074]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.5615376837478284	0.2	False	0.426
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.524 0.214 0.174 0.059 0.007 0.011 0.006 0.007]	[-0.091  0.055  0.125  0.067 -0.027 -0.082 -0.02  -0.027]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.8697674617152618	0.2	False	0.245
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.575 0.374 0.044 0.007 0.001 0.002 0.001 0.001]	[ 0.134 -0.135  0.036 -0.001 -0.022  0.032 -0.022 -0.022]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.7088860891553579	0.2	False	0.376
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.299 0.049 0.449 0.014 0.051 0.041 0.05  0.05 ]	[-0.178  0.04   0.015  0.012  0.045 -0.022  0.044  0.044]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.6282370549913263	0.2	False	0.273
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.736 0.013 0.066 0.167 0.003 0.014 0.003 0.003]	[ 0.141 -0.006  0.049 -0.125 -0.005 -0.042 -0.005 -0.005]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.4694840455445407	0.199	False	0.545
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.616 0.023 0.073 0.018 0.259 0.011 0.001 0.001]	[ 0.139 -0.012  0.054  0.02  -0.117 -0.057 -0.014 -0.014]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.43989677021072465	0.2	False	0.501
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.329 0.086 0.244 0.028 0.005 0.299 0.005 0.005]	[ 0.04  -0.015  0.124  0.03  -0.011 -0.146 -0.011 -0.011]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.4173905042377223	0.2	False	0.36
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.598 0.02  0.079 0.02  0.001 0.013 0.274 0.001]	[ 0.138 -0.013  0.057  0.021 -0.014 -0.057 -0.117 -0.014]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.4663563486652551	0.2	False	0.499
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.351 0.117 0.194 0.028 0.003 0.004 0.004 0.302]	[ 0.087  0.012  0.098  0.025 -0.003 -0.074 -0.018 -0.128]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.8040342246617602	0.2	False	0.266
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.401 0.32  0.221 0.007 0.002 0.049 0.003 0.002]	[-0.116  0.121  0.06  -0.064 -0.019  0.056 -0.019 -0.019]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.9393026135059344	0.2	False	0.161
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.714 0.255 0.007 0.006 0.002 0.017 0.002 0.002]	[ 0.161 -0.112 -0.025 -0.002 -0.015  0.021 -0.015 -0.015]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.5546119090772785	0.2	False	0.478
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.428 0.081 0.316 0.01  0.053 0.009 0.052 0.052]	[ 0.122  0.02  -0.152  0.008 -0.011  0.035 -0.011 -0.011]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.8216501766162168	0.2	False	0.207
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.881 0.012 0.058 0.036 0.002 0.012 0.002 0.002]	[ 0.146 -0.002 -0.01  -0.134 -0.006  0.02  -0.006 -0.006]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.4154112968971413	0.2	False	0.639
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.684 0.02  0.001 0.011 0.274 0.006 0.003 0.003]	[ 0.131 -0.087 -0.102 -0.003  0.057  0.035 -0.015 -0.015]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.39297129854697654	0.2	False	0.582
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.408 0.107 0.327 0.008 0.005 0.138 0.004 0.005]	[ 0.079  0.021  0.083 -0.02  -0.    -0.161 -0.001 -0.   ]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.7226491854500319	0.2	False	0.23
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.742 0.021 0.073 0.004 0.001 0.019 0.147 0.001]	[ 0.147  0.002 -0.005 -0.029 -0.006  0.026 -0.129 -0.006]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.4644728215141145	0.2	False	0.538
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.454 0.138 0.212 0.002 0.005 0.038 0.007 0.148]	[ 0.113  0.029  0.026 -0.034 -0.009  0.036 -0.009 -0.151]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.892374535139528	0.2	False	0.187
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.239 0.404 0.271 0.018 0.01  0.037 0.012 0.013]	[-0.157  0.098  0.063  0.026  0.014 -0.001 -0.021 -0.021]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.7972529777916726	0.2	False	0.215
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.839 0.122 0.001 0.001 0.023 0.004 0.008 0.007]	[ 0.147 -0.129  0.005  0.007  0.026 -0.022 -0.017 -0.016]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.44054020135470334	0.2	False	0.595
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.529 0.159 0.179 0.028 0.002 0.004 0.049 0.049]	[ 0.101  0.078 -0.139  0.03  -0.057 -0.006 -0.004 -0.004]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.8470015633424544	0.2	False	0.247
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.906 0.015 0.004 0.057 0.014 0.009 0.    0.001]	[-0.146  0.014  0.013  0.133  0.016 -0.012 -0.009 -0.008]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.3898881322029492	0.2	False	0.682
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.806 0.049 0.013 0.011 0.122 0.001 0.    0.   ]	[ 0.12   0.026  0.009  0.015 -0.157 -0.008 -0.002 -0.002]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.4211359844067957	0.2	False	0.596
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.396 0.134 0.435 0.004 0.02  0.    0.008 0.006]	[-0.004  0.036  0.12   0.014  0.024 -0.151 -0.019 -0.019]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.8827284364921748	0.2	False	0.208
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.848 0.034 0.086 0.004 0.024 0.    0.004 0.008]	[ 0.115  0.019  0.019  0.008  0.021 -0.014 -0.158 -0.011]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.4469556702150869	0.2	False	0.591
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.501 0.179 0.258 0.006 0.018 0.02  0.012 0.012]	[ 0.031  0.021  0.029 -0.041 -0.022 -0.071 -0.094  0.148]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.912768530637353	0.2	False	0.196
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.082 0.502 0.337 0.016 0.006 0.042 0.008 0.009]	[-0.162  0.095  0.063  0.026 -0.008  0.001 -0.008 -0.008]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.4323803979080305	0.2	False	0.384
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.97  0.001 0.007 0.023 0.    0.    0.001 0.003]	[ 0.134  0.101 -0.016 -0.005 -0.051 -0.05  -0.056 -0.056]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2		0.37380475740177993	0.2	False	0.736
