ID	Elements	Generation	Position	Velocity	F_damp	F_b_best	F_h_best	F_g_best	F_b_worst	F_h_worst	F_g_worst	mut_prob	flip_prob	mut_rate	v_max	v_min	Activity	Velocity_mag	Flag	Distance
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.168 0.031 0.645 0.032 0.031 0.031 0.031 0.028]	[ 0.138  0.001 -0.145  0.002  0.001  0.001  0.001 -0.002]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.3502241177967858	0.2	False	0.457
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.177 0.028 0.028 0.655 0.028 0.028 0.028 0.028]	[ 0.147 -0.002 -0.002 -0.135 -0.002 -0.002 -0.002 -0.002]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.17468207295166147	0.2	False	0.768
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.168 0.032 0.032 0.028 0.646 0.032 0.032 0.032]	[ 0.138  0.002  0.002 -0.002 -0.144  0.002  0.002  0.002]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.2996809545564713	0.2	False	0.76
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.168 0.032 0.032 0.028 0.032 0.646 0.032 0.032]	[ 0.138  0.002  0.002 -0.002  0.002 -0.144  0.002  0.002]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.3249542808691481	0.2	False	0.76
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.168 0.032 0.032 0.028 0.032 0.032 0.646 0.032]	[ 0.138  0.002  0.002 -0.002  0.002  0.002 -0.144  0.002]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.306174225822619	0.2	False	0.76
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.168 0.031 0.031 0.031 0.031 0.031 0.031 0.645]	[ 0.138  0.001  0.001  0.001  0.001  0.001  0.001 -0.145]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.3681465515596359	0.2	False	0.674
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.731 0.054 0.06  0.043 0.005 0.06  0.027 0.019]	[ 0.036  0.003  0.006  0.045 -0.026  0.006 -0.031 -0.04 ]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.49302441965876875	0.081	False	0.504
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.304 0.5   0.038 0.019 0.029 0.038 0.038 0.038]	[ 0.136 -0.146  0.006 -0.009 -0.003  0.006  0.006  0.006]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.6192682103209144	0.2	False	0.376
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.306 0.038 0.501 0.024 0.03  0.038 0.025 0.036]	[ 0.138  0.007 -0.144 -0.008 -0.001  0.007 -0.006  0.008]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.6063780549149203	0.2	False	0.308
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.308 0.036 0.023 0.504 0.029 0.026 0.037 0.037]	[ 0.131  0.008 -0.005 -0.151  0.001 -0.002  0.009  0.009]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.3137155142649247	0.201	False	0.621
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.298 0.035 0.035 0.033 0.494 0.035 0.035 0.035]	[ 0.13   0.003  0.003  0.005 -0.152  0.003  0.003  0.003]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.3191695797034619	0.2	False	0.609
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.303 0.038 0.039 0.018 0.028 0.5   0.039 0.039]	[ 0.135  0.006  0.007 -0.01  -0.004 -0.146  0.007  0.007]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.3135564786035713	0.2	False	0.61
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.039 0.077 0.078 0.056 0.065 0.078 0.531 0.078]	[-0.129  0.045  0.046  0.028  0.033  0.046 -0.115  0.046]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.25315782832914446	0.2	False	0.687
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.305 0.038 0.038 0.023 0.029 0.038 0.026 0.5  ]	[ 0.137  0.007  0.007 -0.008 -0.002  0.007 -0.005 -0.145]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.4619632962700143	0.2	False	0.528
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.594 0.198 0.052 0.03  0.012 0.052 0.03  0.029]	[-0.137  0.144 -0.008 -0.013  0.007 -0.008  0.003  0.01 ]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.6577412537626596	0.2	False	0.365
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.419 0.405 0.034 0.003 0.018 0.034 0.058 0.034]	[ 0.111 -0.1   -0.009  0.016 -0.016 -0.009  0.015 -0.009]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.7248204981979348	0.153	False	0.33
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.322 0.173 0.354 0.02  0.029 0.038 0.025 0.037]	[ 0.016  0.135 -0.147 -0.004 -0.001  0.    -0.     0.001]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.8763302513399305	0.2	False	0.13
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.255 0.122 0.001 0.612 0.002 0.002 0.    0.006]	[-0.126  0.088 -0.021  0.122 -0.015 -0.02  -0.011 -0.017]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.3031886421107699	0.2	False	0.706
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.324 0.101 0.045 0.038 0.358 0.045 0.042 0.045]	[ 0.024  0.116  0.006  0.    -0.16   0.006  0.002  0.006]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.38262984868339556	0.2	False	0.474
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.35  0.189 0.021 0.004 0.013 0.383 0.017 0.026]	[ 0.047  0.151 -0.018 -0.014 -0.015 -0.117 -0.022 -0.013]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.37415631569688507	0.2	False	0.484
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.087 0.196 0.024 0.005 0.014 0.024 0.629 0.024]	[ 0.048  0.119 -0.054 -0.051 -0.051 -0.054  0.098 -0.054]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.30875761801170143	0.2	False	0.742
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.252 0.104 0.006 0.001 0.006 0.006 0.001 0.62 ]	[-0.122  0.06  -0.018 -0.013 -0.016 -0.018 -0.016  0.143]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.4192306657193566	0.2	False	0.623
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.446 0.235 0.059 0.035 0.048 0.066 0.05  0.057]	[-0.173  0.029  0.091 -0.006  0.027  0.004  0.01   0.019]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.7207253907506457	0.2	False	0.282
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.374 0.462 0.136 0.012 0.007 0.    0.013 0.   ]	[-0.11   0.066  0.144 -0.027 -0.029 -0.024  0.004 -0.024]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.8158097008659291	0.2	False	0.288
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.335 0.27  0.246 0.055 0.019 0.029 0.015 0.029]	[ 0.013  0.097 -0.108  0.035 -0.01  -0.009 -0.01  -0.008]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9452263557405318	0.151	False	0.114
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.275 0.128 0.1   0.442 0.015 0.008 0.015 0.02 ]	[ 0.019  0.005  0.098 -0.171  0.012  0.007  0.014  0.013]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.4605428888819474	0.2	False	0.513
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.334 0.161 0.075 0.041 0.218 0.06  0.052 0.059]	[ 0.001  0.056  0.099 -0.006 -0.164  0.007  0.001  0.006]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.5199559514324219	0.2	False	0.341
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.348 0.206 0.153 0.002 0.018 0.234 0.018 0.024]	[-0.002  0.017  0.132 -0.002  0.005 -0.149  0.001 -0.002]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.5657663420058974	0.2	False	0.291
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.158 0.16  0.133 0.005 0.018 0.024 0.482 0.024]	[ 0.071 -0.036  0.109 -0.     0.004  0.    -0.147  0.   ]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.34875544906455963	0.2	False	0.558
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.272 0.115 0.108 0.005 0.016 0.02  0.011 0.45 ]	[ 0.02   0.011  0.102  0.004  0.01   0.014  0.01  -0.17 ]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.5778884944210156	0.201	False	0.43
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.327 0.267 0.208 0.043 0.032 0.039 0.012 0.068]	[-0.119  0.032  0.149  0.008 -0.016 -0.027 -0.038  0.011]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.918167070241787	0.2	False	0.122
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.319 0.328 0.269 0.038 0.009 0.017 0.007 0.017]	[-0.055 -0.134  0.133  0.026  0.002  0.017 -0.006  0.017]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.962304432320011	0.2	False	0.129
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.358 0.35  0.158 0.072 0.006 0.018 0.016 0.018]	[ 0.02   0.078 -0.092  0.014 -0.016 -0.014  0.023 -0.014]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9004472585322227	0.128	False	0.207
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.304 0.186 0.172 0.267 0.018 0.017 0.013 0.025]	[ 0.029  0.058  0.072 -0.175  0.003  0.009 -0.002  0.005]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.7075895640514617	0.2	False	0.317
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.342 0.23  0.182 0.049 0.066 0.05  0.032 0.049]	[ 0.008  0.069  0.107  0.008 -0.152 -0.01  -0.02  -0.01 ]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.8271314551035067	0.2	False	0.165
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.343 0.255 0.246 0.035 0.02  0.067 0.009 0.027]	[-0.005  0.049  0.093  0.033  0.002 -0.167 -0.009  0.003]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.8992786448596579	0.2	False	0.12
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.222 0.194 0.182 0.023 0.023 0.03  0.303 0.027]	[ 0.064  0.034  0.049  0.018  0.005  0.006 -0.179  0.003]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.5099562074107011	0.2	False	0.364
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.253 0.181 0.18  0.029 0.025 0.031 0.019 0.279]	[-0.019  0.066  0.072  0.024  0.009  0.011  0.008 -0.171]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.7632273229226892	0.2	False	0.252
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.241 0.34  0.329 0.012 0.002 0.042 0.022 0.011]	[-0.097  0.07   0.12  -0.04   0.024 -0.004  0.02  -0.093]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.8364956072451968	0.2	False	0.176
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.292 0.229 0.379 0.027 0.009 0.028 0.01  0.029]	[-0.028 -0.101  0.109 -0.012 -0.001  0.01   0.013  0.011]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.908237757586734	0.153	False	0.13
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.305 0.288 0.331 0.016 0.013 0.019 0.004 0.02 ]	[-0.053 -0.062  0.173 -0.056  0.007  0.001 -0.012  0.002]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9621024105357097	0.2	False	0.108
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.236 0.194 0.157 0.391 0.004 0.001 0.016 0.004]	[-0.114 -0.006 -0.039  0.159  0.001 -0.007  0.007 -0.   ]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.5554159981676394	0.2	False	0.446
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.316 0.329 0.281 0.025 0.035 0.003 0.008 0.003]	[-0.054  0.09   0.09  -0.051  0.08  -0.078  0.    -0.077]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9538296995816542	0.2	False	0.138
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.283 0.34  0.287 0.016 0.009 0.059 0.007 0.001]	[-0.078  0.095  0.042 -0.029 -0.061  0.119 -0.027 -0.06 ]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.8641198947162283	0.2	False	0.163
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.28  0.264 0.232 0.031 0.017 0.024 0.133 0.022]	[ 0.058  0.07   0.05   0.008 -0.006 -0.006 -0.17  -0.005]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.8057310871011889	0.2	False	0.188
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.285 0.269 0.24  0.036 0.018 0.026 0.01  0.113]	[ 0.032  0.088  0.06   0.007 -0.007 -0.005 -0.009 -0.166]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9381007007097721	0.2	False	0.104
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.119 0.272 0.284 0.061 0.106 0.041 0.033 0.082]	[-0.122 -0.068 -0.045  0.049  0.104 -0.001  0.011  0.071]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.5308093860226797	0.2	False	0.269
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.335 0.371 0.249 0.008 0.013 0.01  0.006 0.01 ]	[ 0.043  0.142 -0.13  -0.019  0.004 -0.018 -0.004 -0.019]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9523662512179294	0.2	False	0.161
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.267 0.255 0.42  0.045 0.    0.003 0.    0.005]	[-0.043 -0.038  0.093  0.049 -0.016 -0.019 -0.007 -0.018]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.880883657690327	0.123	False	0.18
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.179 0.143 0.157 0.478 0.026 0.001 0.01  0.011]	[-0.086 -0.076  0.009  0.154  0.027 -0.024  0.026 -0.029]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.3707218441866217	0.2	False	0.546
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.298 0.373 0.123 0.03  0.084 0.019 0.049 0.022]	[-0.023  0.04  -0.167  0.042  0.045  0.011  0.037  0.014]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.752412172061344	0.188	False	0.257
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.378 0.182 0.328 0.003 0.006 0.061 0.012 0.033]	[ 0.093 -0.163  0.038 -0.016  0.009 -0.001  0.012  0.029]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9179257409274069	0.195	False	0.121
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.318 0.308 0.319 0.006 0.003 0.01  0.028 0.011]	[ 0.007  0.014  0.067 -0.07  -0.056 -0.056  0.147 -0.053]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9769455023558915	0.2	False	0.117
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.307 0.314 0.328 0.003 0.001 0.002 0.008 0.034]	[-0.     0.027  0.078 -0.075 -0.055 -0.055 -0.056  0.135]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9967642773392942	0.2	False	0.106
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.292 0.28  0.266 0.016 0.028 0.013 0.006 0.097]	[ 0.173  0.008 -0.018 -0.045 -0.078 -0.028 -0.027  0.015]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9714202509115919	0.2	False	0.082
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.326 0.309 0.142 0.037 0.014 0.024 0.045 0.105]	[-0.009 -0.062 -0.107  0.029  0.001  0.014  0.039  0.095]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.8896129154243826	0.164	False	0.182
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.328 0.336 0.268 0.023 0.003 0.    0.001 0.036]	[ 0.053  0.074 -0.167  0.053 -0.015 -0.013 -0.009  0.022]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		1.0040952189833965	0.2	False	0.116
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.238 0.197 0.213 0.304 0.02  0.003 0.013 0.018]	[ 0.059  0.054  0.056 -0.174 -0.006  0.002  0.003  0.007]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.6398535290902819	0.2	False	0.35
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.346 0.364 0.053 0.045 0.049 0.037 0.046 0.058]	[ 0.024 -0.048  0.168 -0.018 -0.081 -0.014 -0.041  0.009]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.7383914900575165	0.2	False	0.289
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.289 0.296 0.335 0.009 0.017 0.032 0.005 0.023]	[-0.11   0.128  0.003 -0.002 -0.047  0.087 -0.042 -0.017]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9296314861671895	0.2	False	0.12
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.262 0.288 0.345 0.048 0.002 0.003 0.025 0.029]	[-0.089 -0.018  0.072  0.08  -0.002  0.019  0.015 -0.077]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9204834745563493	0.162	False	0.139
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.297 0.239 0.381 0.033 0.007 0.015 0.02  0.003]	[-0.008 -0.11   0.09   0.034 -0.04   0.028 -0.041  0.047]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9126991641179225	0.166	False	0.144
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.392 0.339 0.233 0.007 0.024 0.006 0.    0.   ]	[ 0.114  0.065 -0.044 -0.014  0.042 -0.007 -0.021 -0.135]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9762493715591201	0.2	False	0.158
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.385 0.394 0.012 0.078 0.052 0.048 0.018 0.016]	[ 0.059  0.085 -0.13   0.041  0.038  0.024 -0.027 -0.089]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.6782839924389412	0.2	False	0.351
