ID	Elements	Generation	Position	Velocity	F_damp	F_b_best	F_h_best	F_g_best	F_b_worst	F_h_worst	F_g_worst	mut_prob	flip_prob	mut_rate	v_max	v_min	Activity	Velocity_mag	Flag	Distance
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.171 0.031 0.649 0.025 0.031 0.031 0.031 0.031]	[ 0.141  0.001 -0.141 -0.005  0.001  0.001  0.001  0.001]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.3539340808599202	0.199	False	0.458
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.168 0.031 0.031 0.645 0.031 0.031 0.031 0.031]	[ 0.138  0.001  0.001 -0.145  0.001  0.001  0.001  0.001]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.17195294763961064	0.2	False	0.76
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.171 0.031 0.031 0.025 0.649 0.031 0.031 0.031]	[ 0.141  0.001  0.001 -0.005 -0.141  0.001  0.001  0.001]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.30070718320270307	0.199	False	0.762
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.171 0.031 0.031 0.025 0.031 0.649 0.031 0.031]	[ 0.141  0.001  0.001 -0.005  0.001 -0.141  0.001  0.001]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.3266445513526716	0.199	False	0.762
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.171 0.031 0.031 0.025 0.031 0.031 0.649 0.031]	[ 0.141  0.001  0.001 -0.005  0.001  0.001 -0.141  0.001]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.30714692156651163	0.199	False	0.762
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.171 0.031 0.031 0.025 0.031 0.031 0.031 0.649]	[ 0.141  0.001  0.001 -0.005  0.001  0.001  0.001 -0.141]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.3688241333902895	0.199	False	0.676
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.8   0.029 0.029 0.022 0.029 0.034 0.029 0.029]	[ 0.044 -0.003 -0.003 -0.03  -0.003  0.002 -0.003 -0.003]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.4375681411447059	0.054	False	0.577
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.312 0.507 0.031 0.024 0.031 0.031 0.031 0.031]	[ 0.141 -0.142  0.    -0.001 -0.     0.     0.     0.   ]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.6183582951108755	0.2	False	0.385
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.312 0.031 0.507 0.024 0.031 0.031 0.031 0.031]	[ 0.141  0.    -0.142 -0.001  0.     0.     0.     0.   ]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.6018024967587907	0.2	False	0.317
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.309 0.031 0.031 0.503 0.031 0.031 0.031 0.031]	[ 0.141  0.     0.    -0.142  0.     0.    -0.     0.   ]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.3102037119881564	0.2	False	0.619
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.312 0.031 0.031 0.024 0.507 0.031 0.031 0.031]	[ 0.141  0.     0.    -0.001 -0.142  0.     0.    -0.   ]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.32286617657337097	0.2	False	0.621
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.251 0.    0.    0.002 0.    0.745 0.    0.   ]	[ 0.106 -0.041 -0.041 -0.039 -0.041  0.138 -0.041 -0.041]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.3502921076304209	0.2	False	0.853
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.312 0.031 0.031 0.024 0.031 0.031 0.507 0.031]	[ 0.141  0.     0.    -0.001  0.     0.    -0.142  0.   ]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.3309463750916579	0.2	False	0.621
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.312 0.031 0.031 0.026 0.031 0.031 0.031 0.507]	[ 0.141  0.     0.     0.001 -0.    -0.     0.    -0.142]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.4534453504465884	0.2	False	0.539
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.66  0.172 0.03  0.017 0.03  0.033 0.03  0.03 ]	[-0.14   0.143  0.001 -0.005  0.001 -0.001  0.001  0.001]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.5829725538343524	0.2	False	0.428
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.42  0.435 0.013 0.075 0.013 0.013 0.013 0.013]	[ 0.108 -0.072 -0.018  0.051 -0.018 -0.018 -0.018 -0.018]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.7133057835091924	0.145	False	0.368
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.324 0.169 0.363 0.017 0.031 0.031 0.031 0.031]	[ 0.012  0.138 -0.144 -0.007  0.     0.     0.     0.   ]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.8741758168139071	0.2	False	0.138
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.322 0.166 0.031 0.356 0.031 0.031 0.031 0.031]	[ 0.013  0.135  0.    -0.147  0.     0.     0.     0.   ]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.5192789612651079	0.2	False	0.463
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.324 0.169 0.031 0.018 0.363 0.031 0.031 0.031]	[ 0.012  0.138 -0.    -0.006 -0.144 -0.    -0.    -0.   ]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.4270955014259344	0.2	False	0.467
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.272 0.121 0.005 0.001 0.003 0.587 0.005 0.005]	[ 0.021  0.121  0.005 -0.003  0.002 -0.158  0.005  0.005]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.3337228179346538	0.2	False	0.681
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.279 0.097 0.001 0.008 0.001 0.001 0.61  0.001]	[-0.03   0.119 -0.041 -0.048 -0.041 -0.041  0.125 -0.041]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.3362119796864719	0.2	False	0.707
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.324 0.169 0.031 0.018 0.031 0.031 0.031 0.363]	[ 0.012  0.138  0.    -0.008  0.     0.     0.    -0.144]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.6233351964360374	0.2	False	0.39
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.516 0.187 0.167 0.015 0.031 0.023 0.031 0.031]	[-0.144  0.015  0.137 -0.002  0.001 -0.01   0.001  0.001]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.836942052415157	0.2	False	0.238
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.397 0.312 0.167 0.054 0.019 0.009 0.019 0.019]	[-0.023 -0.123  0.154 -0.021  0.006 -0.004  0.006  0.006]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.9341513421896459	0.2	False	0.184
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.356 0.264 0.273 0.007 0.023 0.028 0.023 0.023]	[ 0.025  0.093 -0.106 -0.001 -0.018  0.044 -0.018 -0.018]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.9702971214626592	0.153	False	0.094
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.331 0.183 0.158 0.203 0.033 0.025 0.033 0.033]	[ 0.009  0.017  0.127 -0.153  0.002 -0.006  0.002  0.002]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.7355906731385549	0.2	False	0.271
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.33  0.185 0.166 0.015 0.217 0.022 0.031 0.031]	[ 0.006  0.016  0.135 -0.003 -0.146 -0.009  0.     0.   ]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.6551829888600209	0.2	False	0.276
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.289 0.13  0.116 0.004 0.011 0.423 0.013 0.014]	[ 0.017  0.009  0.111  0.003  0.008 -0.164  0.008  0.009]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.33322587296352707	0.2	False	0.488
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.3   0.078 0.119 0.013 0.014 0.007 0.452 0.014]	[ 0.021 -0.019  0.118  0.005  0.013  0.006 -0.158  0.013]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.39507031860945047	0.2	False	0.526
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.33  0.185 0.166 0.015 0.032 0.022 0.031 0.217]	[ 0.006  0.016  0.135 -0.003  0.001 -0.009  0.    -0.146]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.8569393493117341	0.2	False	0.197
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.368 0.257 0.281 0.004 0.026 0.013 0.026 0.026]	[-0.148  0.07   0.114 -0.011 -0.005 -0.01  -0.005 -0.005]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.9933176445585616	0.2	False	0.088
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.363 0.22  0.33  0.007 0.023 0.008 0.023 0.023]	[-0.049 -0.108  0.153  0.047 -0.01  -0.015 -0.01  -0.01 ]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.9849286022939876	0.2	False	0.095
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.405 0.358 0.183 0.022 0.007 0.007 0.007 0.007]	[ 0.049  0.094 -0.09   0.015 -0.016 -0.021 -0.016 -0.016]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.9434778447486862	0.144	False	0.194
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.373 0.133 0.275 0.056 0.044 0.03  0.044 0.044]	[ 0.042 -0.05   0.117 -0.147  0.011  0.005  0.011  0.011]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.8401511406926276	0.2	False	0.161
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.223 0.196 0.223 0.021 0.322 0.011 0.002 0.002]	[-0.156 -0.007  0.051  0.011  0.112 -0.019  0.003  0.003]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.5122479383369364	0.2	False	0.373
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.262 0.189 0.204 0.011 0.025 0.257 0.026 0.026]	[-0.027  0.059  0.088  0.007  0.014 -0.166  0.013  0.012]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.4682642238609417	0.2	False	0.306
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.325 0.147 0.189 0.009 0.018 0.009 0.28  0.019]	[ 0.025  0.069  0.07  -0.004  0.004  0.002 -0.172  0.005]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.6102926113519465	0.2	False	0.33
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.357 0.247 0.265 0.005 0.027 0.014 0.026 0.057]	[ 0.027  0.062  0.099 -0.01  -0.005 -0.008 -0.005 -0.16 ]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.9943275483021328	0.2	False	0.069
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.219 0.295 0.333 0.012 0.016 0.013 0.014 0.099]	[-0.155  0.036  0.05   0.008 -0.013  0.018 -0.015  0.071]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.8752034665091473	0.184	False	0.145
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.354 0.181 0.291 0.007 0.021 0.016 0.018 0.106]	[-0.01  -0.041 -0.041 -0.001 -0.003  0.018 -0.006  0.083]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.9732721454041628	0.103	False	0.077
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.354 0.214 0.284 0.011 0.031 0.004 0.03  0.07 ]	[-0.057 -0.15   0.096  0.025  0.019 -0.008  0.018  0.058]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.9910455313738291	0.2	False	0.067
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.336 0.248 0.282 0.069 0.003 0.019 0.001 0.039]	[-0.048  0.123  0.002  0.11  -0.052 -0.068 -0.055 -0.012]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.9819243557234785	0.2	False	0.097
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.305 0.225 0.245 0.009 0.149 0.007 0.021 0.039]	[ 0.082  0.029  0.022 -0.012 -0.173 -0.004  0.019  0.037]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.8182280702181066	0.2	False	0.179
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.317 0.235 0.263 0.004 0.027 0.081 0.027 0.045]	[ 0.055  0.046  0.059 -0.007  0.002 -0.176  0.001  0.019]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.8602115868567615	0.2	False	0.117
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.353 0.217 0.247 0.002 0.023 0.006 0.106 0.042]	[ 0.028  0.07   0.058 -0.007  0.005 -0.003 -0.174  0.023]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.9144339431088686	0.2	False	0.138
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.362 0.259 0.301 0.003 0.002 0.003 0.003 0.065]	[ 0.01   0.02   0.056 -0.037 -0.082 -0.03  -0.082  0.145]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		1.0491259339933061	0.201	False	0.038
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.38  0.305 0.275 0.006 0.005 0.006 0.001 0.022]	[ 0.162  0.001 -0.071  0.004  0.008 -0.008 -0.004 -0.092]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		1.0264564467673398	0.2	False	0.104
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.366 0.283 0.313 0.002 0.017 0.001 0.    0.012]	[-0.035  0.134 -0.017 -0.081 -0.005 -0.052 -0.041  0.098]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		1.0208546654004158	0.2	False	0.098
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.337 0.22  0.319 0.    0.036 0.014 0.013 0.059]	[-0.045 -0.002  0.053 -0.053  0.083 -0.051  0.047 -0.034]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.9785106669677901	0.143	False	0.069
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.338 0.291 0.289 0.024 0.004 0.003 0.015 0.034]	[-0.022  0.072 -0.01   0.147 -0.056 -0.003 -0.09  -0.038]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		1.0164041956816756	0.2	False	0.084
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.367 0.256 0.294 0.002 0.018 0.004 0.001 0.059]	[ 0.033 -0.007  0.016 -0.044  0.163 -0.066 -0.074 -0.022]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		1.0380094832980897	0.2	False	0.049
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.392 0.184 0.333 0.014 0.008 0.058 0.001 0.007]	[ 0.07  -0.076  0.064 -0.005 -0.062  0.123 -0.054 -0.061]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.9130165476795722	0.201	False	0.14
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.283 0.192 0.234 0.021 0.019 0.012 0.215 0.018]	[-0.089 -0.029 -0.013  0.014  0.04   0.01   0.15  -0.082]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.6994425424595366	0.2	False	0.257
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.276 0.261 0.333 0.005 0.026 0.027 0.005 0.065]	[-0.109  0.022  0.067 -0.009  0.035 -0.039  0.013  0.019]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.9312123229330382	0.142	False	0.097
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.4   0.194 0.303 0.012 0.006 0.005 0.025 0.055]	[ 0.023 -0.114  0.031  0.008 -0.012  0.009  0.019  0.036]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		1.0059066076419638	0.129	False	0.092
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.327 0.221 0.248 0.029 0.024 0.002 0.004 0.14 ]	[-0.036 -0.065 -0.068  0.028 -0.015 -0.015  0.002  0.17 ]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.9912357917977113	0.2	False	0.084
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.4   0.301 0.196 0.007 0.015 0.039 0.013 0.03 ]	[ 0.08   0.1   -0.122  0.008 -0.061  0.051 -0.035 -0.02 ]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.9438205815513929	0.198	False	0.151
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.365 0.212 0.273 0.002 0.007 0.027 0.087 0.024]	[ 0.059 -0.098 -0.004 -0.029 -0.009 -0.046  0.122  0.005]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.9202160855539341	0.176	False	0.129
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.375 0.24  0.303 0.009 0.011 0.007 0.04  0.017]	[ 0.032 -0.021  0.035  0.012 -0.056  0.012  0.064 -0.078]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.996505978877029	0.128	False	0.097
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.354 0.28  0.282 0.001 0.003 0.004 0.018 0.056]	[-0.08   0.127 -0.1   -0.018 -0.029  0.059 -0.012  0.054]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		1.0353963637395345	0.2	False	0.059
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.352 0.245 0.287 0.    0.018 0.004 0.046 0.043]	[ 0.069  0.053  0.053 -0.021 -0.001 -0.008 -0.169  0.025]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.9971071712970263	0.2	False	0.077
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.408 0.235 0.315 0.003 0.007 0.026 0.001 0.004]	[ 0.161 -0.037 -0.027 -0.018 -0.003  0.043 -0.023 -0.097]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.990274948051094	0.2	False	0.117
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.285 0.341 0.276 0.017 0.006 0.006 0.047 0.023]	[-0.121  0.149 -0.03   0.02   0.005 -0.007  0.02  -0.036]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.9277753801229998	0.2	False	0.147
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.311 0.191 0.26  0.028 0.015 0.017 0.006 0.168]	[-0.038 -0.075  0.035  0.098  0.059 -0.091 -0.067  0.077]	0.63	1.11	1.0	1.76	0.08	0.11	0.02	0.13	0.54	0.19	0.2		0.9451300020049793	0.2	False	0.112
