ID	Elements	Generation	Position	Velocity	F_damp	F_b_best	F_h_best	F_g_best	F_b_worst	F_h_worst	F_g_worst	mut_prob	flip_prob	mut_rate	v_max	v_min	Activity	Velocity_mag	Flag	Distance
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.168 0.032 0.646 0.028 0.032 0.032 0.032 0.032]	[ 0.138  0.002 -0.144 -0.002  0.002  0.002  0.002  0.002]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.3508993436465652	0.2	False	0.457
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.167 0.032 0.032 0.644 0.032 0.032 0.032 0.032]	[ 0.137  0.002  0.002 -0.146  0.002  0.002  0.002  0.002]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.1714527377294369	0.2	False	0.758
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.168 0.032 0.032 0.028 0.646 0.032 0.032 0.032]	[ 0.138  0.002  0.002 -0.002 -0.144  0.002  0.002  0.002]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.2996809545564713	0.2	False	0.76
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.168 0.032 0.032 0.028 0.032 0.646 0.032 0.032]	[ 0.138  0.002  0.002 -0.002  0.002 -0.144  0.002  0.002]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.3249542808691481	0.2	False	0.76
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.169 0.028 0.032 0.028 0.032 0.032 0.646 0.032]	[ 0.139 -0.002  0.002 -0.002  0.002  0.002 -0.144  0.002]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.3059824222579683	0.2	False	0.761
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.168 0.032 0.032 0.028 0.031 0.032 0.032 0.646]	[ 0.138  0.002  0.002 -0.002  0.001  0.002  0.002 -0.144]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.36848917750103294	0.2	False	0.674
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.661 0.075 0.001 0.039 0.075 0.001 0.075 0.075]	[-0.05   0.014 -0.023  0.044  0.014 -0.025  0.014  0.014]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.4988247522057785	0.08	False	0.48
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.305 0.501 0.029 0.02  0.039 0.029 0.039 0.039]	[ 0.137 -0.145 -0.003 -0.008  0.007 -0.003  0.007  0.007]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.6140739199352958	0.2	False	0.383
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.304 0.028 0.5   0.024 0.029 0.033 0.042 0.042]	[ 0.136 -0.004 -0.146 -0.004 -0.003  0.001  0.01   0.01 ]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.5933693717838555	0.2	False	0.315
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.036 0.032 0.023 0.795 0.032 0.022 0.032 0.032]	[-0.131 -0.    -0.009  0.151 -0.    -0.01  -0.    -0.   ]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.1252551649047322	0.2	False	0.928
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.254 0.001 0.005 0.002 0.732 0.005 0.001 0.001]	[ 0.121 -0.054 -0.032 -0.02   0.121 -0.032 -0.05  -0.054]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.31482588108992304	0.2	False	0.839
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.299 0.04  0.029 0.019 0.04  0.496 0.04  0.04 ]	[ 0.131  0.008 -0.003 -0.009  0.008 -0.15   0.008  0.008]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.3121309651258043	0.2	False	0.611
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.305 0.038 0.028 0.019 0.04  0.028 0.501 0.04 ]	[ 0.136  0.01  -0.004 -0.009  0.008 -0.004 -0.145  0.008]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.33160068823994454	0.2	False	0.615
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.245 0.001 0.005 0.002 0.    0.005 0.001 0.742]	[ 0.101 -0.053 -0.031 -0.019 -0.053 -0.031 -0.053  0.138]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.3600860236195947	0.2	False	0.756
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.535 0.229 0.008 0.031 0.065 0.004 0.065 0.065]	[-0.126  0.154  0.007 -0.008 -0.01   0.004 -0.01  -0.01 ]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.6660429856390623	0.2	False	0.361
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.415 0.403 0.018 0.034 0.036 0.018 0.036 0.036]	[ 0.11  -0.104 -0.015  0.042 -0.006 -0.015 -0.006 -0.006]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.7238156075962687	0.159	False	0.34
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.321 0.164 0.354 0.017 0.027 0.033 0.043 0.043]	[ 0.017  0.136 -0.146 -0.007 -0.002 -0.     0.001  0.001]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.8691599456170334	0.2	False	0.135
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.101 0.125 0.022 0.631 0.034 0.025 0.032 0.034]	[ 0.065  0.093 -0.001 -0.164  0.002  0.003 -0.     0.002]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.1842862446869569	0.199	False	0.748
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.279 0.121 0.008 0.001 0.574 0.008 0.006 0.004]	[ 0.025  0.12   0.003  0.003 -0.159  0.003  0.005  0.003]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.34161323935409155	0.2	False	0.668
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.246 0.204 0.029 0.014 0.038 0.395 0.038 0.038]	[-0.053  0.164  0.    -0.005 -0.002 -0.101 -0.002 -0.002]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.3189630554757075	0.2	False	0.499
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.29  0.177 0.031 0.027 0.043 0.031 0.358 0.043]	[-0.015  0.139  0.003  0.008  0.003  0.003 -0.143  0.003]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.42393947997008746	0.2	False	0.465
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.254 0.118 0.012 0.004 0.01  0.012 0.01  0.581]	[ 0.009  0.117  0.007  0.002  0.01   0.007  0.009 -0.161]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.4419406331778084	0.2	False	0.584
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.421 0.225 0.169 0.015 0.046 0.018 0.054 0.054]	[-0.114 -0.004  0.161 -0.016 -0.019  0.014 -0.011 -0.011]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.8922035870893823	0.2	False	0.175
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.386 0.296 0.183 0.017 0.035 0.017 0.031 0.032]	[-0.029 -0.107  0.165 -0.017 -0.001 -0.001 -0.005 -0.004]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9355789684588427	0.2	False	0.156
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.345 0.263 0.249 0.027 0.017 0.026 0.037 0.037]	[ 0.021  0.098 -0.11   0.034 -0.013 -0.01  -0.009 -0.009]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9587693496539416	0.154	False	0.099
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.051 0.16  0.124 0.474 0.049 0.044 0.051 0.053]	[-0.05   0.035  0.102 -0.157  0.015  0.019  0.019  0.019]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.1966986814457414	0.2	False	0.602
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.296 0.145 0.108 0.001 0.404 0.015 0.017 0.015]	[ 0.017  0.024  0.1   -0.    -0.17   0.007  0.011  0.011]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.4363437588188001	0.2	False	0.471
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.19  0.143 0.205 0.012 0.029 0.349 0.037 0.037]	[-0.056 -0.061  0.176 -0.002 -0.009 -0.046 -0.001 -0.001]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.2970788508455595	0.2	False	0.417
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.304 0.192 0.164 0.017 0.037 0.032 0.211 0.042]	[ 0.014  0.015  0.133 -0.01  -0.006  0.001 -0.147 -0.001]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.6564312902559053	0.2	False	0.273
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.282 0.103 0.119 0.008 0.022 0.024 0.026 0.417]	[ 0.028 -0.015  0.107  0.004  0.012  0.012  0.016 -0.164]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.5991656448774423	0.2	False	0.402
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.315 0.19  0.33  0.018 0.019 0.043 0.043 0.043]	[-0.106 -0.035  0.161  0.003 -0.027  0.025 -0.011 -0.011]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.8846179702617281	0.2	False	0.116
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.338 0.207 0.352 0.007 0.005 0.008 0.04  0.039]	[-0.048 -0.089  0.169 -0.01  -0.03  -0.009  0.009  0.007]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9698374620202579	0.2	False	0.101
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.384 0.347 0.165 0.022 0.005 0.018 0.03  0.029]	[ 0.039  0.084 -0.084 -0.005 -0.012 -0.008 -0.007 -0.008]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9247801073759154	0.126	False	0.189
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.153 0.122 0.188 0.32  0.051 0.051 0.06  0.061]	[ 0.102 -0.038  0.064 -0.154  0.002  0.007  0.009  0.008]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.35137273390510293	0.2	False	0.425
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.322 0.197 0.179 0.006 0.227 0.02  0.026 0.025]	[ 0.026  0.052  0.071  0.005 -0.177  0.005  0.009  0.01 ]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.6634565044246499	0.2	False	0.277
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.22  0.163 0.129 0.034 0.042 0.357 0.044 0.012]	[ 0.03   0.02  -0.076  0.022  0.013  0.008  0.007 -0.025]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.2897987414649505	0.092	False	0.44
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.343 0.251 0.265 0.008 0.017 0.025 0.055 0.035]	[ 0.039  0.059  0.101 -0.009 -0.02  -0.007 -0.156 -0.007]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9524060275079185	0.2	False	0.097
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.317 0.167 0.189 0.012 0.023 0.028 0.021 0.245]	[ 0.035  0.064  0.07   0.004  0.001  0.004 -0.005 -0.172]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.8423039615265295	0.2	False	0.208
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.425 0.236 0.233 0.002 0.006 0.053 0.024 0.024]	[ 0.114  0.041 -0.122 -0.003 -0.044  0.079 -0.033 -0.033]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9351291021482919	0.2	False	0.14
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.307 0.123 0.488 0.001 0.011 0.007 0.037 0.022]	[-0.035 -0.09   0.137 -0.     0.008  0.008 -0.006 -0.021]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.7661364732741308	0.17	False	0.247
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.348 0.231 0.323 0.013 0.011 0.01  0.023 0.041]	[-0.036 -0.116  0.158 -0.009  0.006 -0.008 -0.007  0.012]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9992023519020554	0.2	False	0.073
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.246 0.153 0.268 0.167 0.033 0.032 0.054 0.054]	[ 0.093  0.031  0.08  -0.153 -0.018 -0.019 -0.006 -0.007]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.6751954519407836	0.2	False	0.237
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.34  0.215 0.294 0.005 0.066 0.01  0.036 0.035]	[ 0.018  0.018  0.115 -0.001 -0.161 -0.01   0.01   0.01 ]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9305647030786297	0.2	False	0.107
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.232 0.112 0.003 0.028 0.008 0.427 0.063 0.127]	[-0.023 -0.094  0.112 -0.043 -0.075  0.043 -0.015  0.094]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.3150191637377908	0.2	False	0.556
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.339 0.204 0.409 0.011 0.001 0.001 0.026 0.01 ]	[-0.026 -0.078  0.156 -0.038 -0.019 -0.008  0.065 -0.051]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.942462719825045	0.2	False	0.152
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.341 0.205 0.303 0.008 0.013 0.013 0.031 0.088]	[ 0.024  0.038  0.114 -0.004 -0.01  -0.015  0.01  -0.157]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9878523632556151	0.2	False	0.06
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.342 0.262 0.35  0.008 0.013 0.004 0.001 0.025]	[-0.091  0.021  0.114  0.001  0.01  -0.066  0.016 -0.005]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		1.0088632493592486	0.163	False	0.093
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.352 0.229 0.326 0.01  0.009 0.004 0.025 0.039]	[ 0.045  0.106 -0.162  0.009 -0.002 -0.003 -0.012  0.017]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		1.0060662390006112	0.2	False	0.075
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.373 0.182 0.203 0.033 0.054 0.016 0.053 0.085]	[ 0.025 -0.049 -0.12   0.02   0.043  0.006  0.03   0.044]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.8847850039225538	0.15	False	0.148
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.36  0.112 0.35  0.031 0.029 0.021 0.046 0.058]	[ 0.114 -0.041  0.082 -0.136 -0.004 -0.011 -0.008  0.004]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.8491329534474237	0.2	False	0.167
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.346 0.155 0.38  0.01  0.085 0.004 0.001 0.022]	[-0.005 -0.084  0.09  -0.034  0.138 -0.02  -0.057 -0.028]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.8663302652436344	0.199	False	0.17
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.206 0.119 0.175 0.041 0.006 0.365 0.025 0.063]	[-0.026  0.007  0.172  0.013 -0.002 -0.062 -0.038 -0.064]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.29826129026887105	0.2	False	0.436
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.35  0.26  0.231 0.003 0.021 0.012 0.073 0.051]	[ 0.009  0.054 -0.181  0.01   0.018  0.007  0.045  0.039]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9522820786467516	0.2	False	0.115
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.336 0.231 0.367 0.005 0.006 0.001 0.009 0.049]	[-0.017  0.023  0.073 -0.06  -0.068 -0.026 -0.068  0.143]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		1.0047940603962893	0.2	False	0.088
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.259 0.226 0.44  0.011 0.008 0.055 0.003 0.004]	[-0.082 -0.032  0.1   -0.02   0.     0.05   0.    -0.017]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.7866155729047268	0.144	False	0.202
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.267 0.324 0.343 0.005 0.02  0.003 0.027 0.003]	[-0.096  0.117  0.025 -0.013 -0.046  0.002  0.049 -0.038]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9068246650292486	0.172	False	0.157
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.345 0.262 0.354 0.002 0.007 0.002 0.001 0.023]	[-0.032  0.077  0.148 -0.035 -0.051  0.014 -0.056 -0.066]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		1.0135030986283962	0.2	False	0.095
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.359 0.232 0.357 0.042 0.003 0.002 0.004 0.008]	[-0.014  0.14  -0.003  0.059 -0.08  -0.015  0.012 -0.1  ]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9950728364432837	0.2	False	0.118
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.336 0.32  0.298 0.013 0.018 0.001 0.001 0.019]	[-0.013  0.165 -0.086  0.015 -0.071  0.    -0.005 -0.006]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		1.004296401843541	0.2	False	0.11
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.184 0.187 0.293 0.008 0.018 0.291 0.    0.022]	[-0.064  0.049  0.112  0.001 -0.021 -0.129 -0.009  0.061]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.3727371383117718	0.2	False	0.35
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.32  0.27  0.354 0.005 0.001 0.005 0.044 0.   ]	[-0.042  0.002  0.128 -0.021 -0.047 -0.042  0.104 -0.081]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.963164871173045	0.2	False	0.127
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.351 0.119 0.405 0.002 0.01  0.008 0.024 0.089]	[ 0.023 -0.122  0.049  0.002 -0.014 -0.018  0.03   0.051]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.8852720911405494	0.148	False	0.17
0	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.281 0.178 0.475 0.014 0.011 0.019 0.01  0.019]	[ 0.062 -0.053  0.084 -0.066 -0.035  0.115 -0.024 -0.083]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.7986357959488325	0.2	False	0.219
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.399 0.191 0.344 0.004 0.022 0.002 0.    0.032]	[ 0.132 -0.141 -0.003 -0.007  0.031 -0.008 -0.032  0.026]	0.74	1.67	1.76	0.42	0.02	0.05	0.01	0.11	0.82	0.37	0.2		0.9935855608923103	0.2	False	0.114
